Info
[TCP Dup ACK 14516#53] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10088881 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
443  >  62984 [ACK] Seq=822057 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=14432867 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=5784 Ack=6114973 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=3539234 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=6326653 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=7131982 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=4974996 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
63645  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7169422 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=14382638 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=2346438 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=675 Ack=1025959 Win=4162 Len=0
443  >  62984 [ACK] Seq=1289997 Ack=1279 Win=515 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 4356#8] 62984  >  443 [ACK] Seq=2592 Ack=2957950 Win=4162 Len=0 SLE=2975230 SRE=2978110 SLE=2960830 SRE=2972350
62984  >  443 [ACK] Seq=6423 Ack=6500359 Win=4162 Len=0
443  >  62984 [ACK] Seq=8481374 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
55335  >  443 Len=32
62984  >  443 [ACK] Seq=1953 Ack=2516358 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=96719 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14036251 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 16956#74] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11929020 SRE=12025500 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260 SLE=11907420 SRE=11911740
"63662  >  53 [FIN, ACK] Seq=36 Ack=86 Win=131072 Len=0"
49926  >  443 Len=45
443  >  62984 [ACK] Seq=11843022 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=9368041 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 1822#1] 62984  >  443 [ACK] Seq=1314 Ack=1334922 Win=4162 Len=0 SLE=1336362 SRE=1337802
[TCP Dup ACK 12821#1] 62984  >  443 [ACK] Seq=8340 Ack=8733394 Win=4162 Len=0 SLE=8737714 SRE=8739154
62984  >  443 [ACK] Seq=7701 Ack=7732334 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=10782950 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8979 Ack=9184744 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=11230090 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]"
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=3074590 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 18905#1] 62984  >  443 [ACK] Seq=13449 Ack=13490632 Win=4162 Len=0 SLE=13492072 SRE=13493512
62984  >  443 [ACK] Seq=2592 Ack=2993950 Win=4162 Len=0 SLE=2995390 SRE=3022750
443  >  62984 [ACK] Seq=1649220 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2013837 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10893 Ack=10914214 Win=4162 Len=0 SLE=10915654 SRE=10917094
"443  >  62984 [PSH, ACK] Seq=4892916 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
49926  >  443 Len=45
[TCP Dup ACK 4475#16] 62984  >  443 [ACK] Seq=2592 Ack=3052990 Win=4162 Len=0 SLE=3054430 SRE=3080350
[TCP Dup ACK 16956#42] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11975100 SRE=11976540 SLE=11929020 SRE=11972220 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260
443  >  62984 [ACK] Seq=6148093 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=3385960 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=4787485 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2634551 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
"53  >  63662 [FIN, ACK] Seq=86 Ack=37 Win=65536 Len=0"
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=6667920 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=46
443  >  62984 [ACK] Seq=10015441 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=9278344 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1953 Ack=2208582 Win=4162 Len=0
443  >  62984 [ACK] Seq=13965691 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=3868 Ack=4369447 Win=4162 Len=0
[TCP Dup ACK 14516#28] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10012561 SRE=10045681 SLE=9999601 SRE=10008241 SLE=9996721 SRE=9998161
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=372583 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=1683780 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7042391 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8033978 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=14088 Ack=14189769 Win=4162 Len=0
443  >  62984 [ACK] Seq=13282601 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10893 Ack=10970971 Win=4162 Len=0 SLE=10972411 SRE=10973851
443  >  49926 Len=850
443  >  62984 [ACK] Seq=437383 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8291738 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5784 Ack=6063133 Win=4162 Len=0
443  >  62984 [ACK] Seq=1346442 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10109041 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5136764 Ack=5110 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=11473671 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=9855626 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=12171 Ack=12765238 Win=4162 Len=0
443  >  62984 [ACK] Seq=1390814 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  59720 Len=26
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=5598377 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
"63632  >  53 [FIN, ACK] Seq=40 Ack=56 Win=131072 Len=0"
"443  >  62984 [PSH, ACK] Seq=8926418 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 12544#13] 62984  >  443 [ACK] Seq=8340 Ack=8524098 Win=4162 Len=0 SLE=8551458 SRE=8558658 SLE=8545698 SRE=8547138 SLE=8537058 SRE=8544258 SLE=8529858 SRE=8534178
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10047121 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7574774 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1838146 Win=4162 Len=0 SLE=1839586 SRE=1841026
62984  >  443 [ACK] Seq=10893 Ack=10969531 Win=4162 Len=0 SLE=10972411 SRE=10973851
443  >  62984 [ACK] Seq=8575938 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=3163870 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=36 Ack=369703 Win=4162 Len=0 SLE=372583 SRE=374023
"443  >  62984 [PSH, ACK] Seq=12888041 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=13220681 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
443  >  58506 Len=34
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2563063 Ack=2557 Win=519 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=137406 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 12670#1] 62984  >  443 [ACK] Seq=8340 Ack=8607368 Win=4162 Len=0 SLE=8608808 SRE=8610248
"443  >  62984 [PSH, ACK] Seq=3536354 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=3230 Ack=3295729 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=7374614 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=14088 Ack=14238638 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=72239 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=9858506 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8042618 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=10929926 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7082673 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
Application Data
443  >  55662 Len=26
443  >  61183 Len=1246
443  >  62984 [ACK] Seq=197012 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13160201 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=12171 Ack=12399478 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1011559 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=9369481 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=14329358 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=12271318 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=14088 Ack=14602787 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=3159550 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2623905 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
995  >  63663 [ACK] Seq=4740 Ack=338 Win=30464 Len=0
443  >  62984 [ACK] Seq=694129 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=2592 Ack=3097630 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=13055081 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
55335  >  443 Len=1250
63410  >  443 [ACK] Seq=2 Ack=41 Win=513 Len=0
62984  >  443 [ACK] Seq=5145 Ack=5568137 Win=4162 Len=0
62984  >  443 [ACK] Seq=1314 Ack=1479047 Win=4162 Len=0 SLE=1481927 SRE=1484807
443  >  62984 [ACK] Seq=11778341 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
62984  >  443 [ACK] Seq=1918 Ack=1931782 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=8557218 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=776408 Ack=675 Win=512 Len=1194 [TCP segment of a reassembled PDU]"
443  >  54303 Len=25
"443  >  62984 [PSH, ACK] Seq=14254478 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=7701 Ack=8192378 Win=4162 Len=0 SLE=8193818 SRE=8195258
"443  >  62984 [PSH, ACK] Seq=7063347 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
443  >  62984 [ACK] Seq=10988251 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=44
"443  >  62984 [PSH, ACK] Seq=8365497 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
62984  >  443 [ACK] Seq=10255 Ack=10735430 Win=4162 Len=0
62984  >  443 [ACK] Seq=6423 Ack=6851070 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=6015355 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7416374 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10255 Ack=10827590 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=10050001 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8094458 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5145 Ack=5162986 Win=4162 Len=0
[TCP Dup ACK 1453#44] 62984  >  443 [ACK] Seq=675 Ack=1136839 Win=4162 Len=0 SLE=1190119 SRE=1211719 SLE=1180039 SRE=1188679 SLE=1169959 SRE=1175719 SLE=1177159 SRE=1178599
63657  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
54303  >  443 Len=1250
443  >  62984 [ACK] Seq=1706820 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=4506 Ack=4960596 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=8495774 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5552297 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=9617 Ack=9798026 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=10891444 Ack=10255 Win=548 Len=1221 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=12171 Ack=12605398 Win=4162 Len=0
443  >  62984 [ACK] Seq=5273770 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=5881995 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=11017051 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=14465987 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=6946110 Ack=6423 Win=534 Len=1350 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 14516#116] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10179601 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
"443  >  62984 [PSH, ACK] Seq=12642838 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=5700001 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=7062 Ack=7569014 Win=4162 Len=0
62984  >  443 [ACK] Seq=675 Ack=1038919 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=9774986 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=9617 Ack=9729780 Win=4159 Len=0
443  >  62984 [ACK] Seq=7014049 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=1460327 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1826060 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=8137658 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=14406947 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=3230 Ack=3342760 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=11040865 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=10255 Ack=10406180 Win=4162 Len=0
443  >  62984 [ACK] Seq=10758470 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
Application Data
[TCP Retransmission] 443  >  62984 [ACK] Seq=2606771 Ack=2592 Win=519 Len=1440
[TCP Dup ACK 14516#73] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10117681 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
"443  >  63619 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
443  >  62984 [ACK] Seq=6885630 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=7701 Ack=8252858 Win=4162 Len=0
443  >  62984 [ACK] Seq=4059222 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=5684161 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
Application Data
55335  >  443 Len=33
"443  >  62984 [PSH, ACK] Seq=438823 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=6423 Ack=6866910 Win=4162 Len=0 SLE=6868350 SRE=6869790
62984  >  443 [ACK] Seq=675 Ack=871017 Win=4162 Len=0
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
62984  >  443 [ACK] Seq=2592 Ack=2741950 Win=4162 Len=0 SLE=2743390 SRE=2744830
[TCP Dup ACK 12981#1] 62984  >  443 [ACK] Seq=8340 Ack=8857298 Win=4162 Len=0 SLE=8861618 SRE=8863058 SLE=8858738 SRE=8860178
443  >  62984 [ACK] Seq=14184009 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=250
62984  >  443 [ACK] Seq=8340 Ack=8664534 Win=4162 Len=0 SLE=8665974 SRE=8667414
62984  >  443 [ACK] Seq=36 Ack=506503 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1017319 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=12415318 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=13379081 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=2229798 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=1953 Ack=2503398 Win=4162 Len=0
62984  >  443 [ACK] Seq=12171 Ack=12455638 Win=4162 Len=0
443  >  62984 [ACK] Seq=6338173 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=14088 Ack=14704077 Win=4162 Len=0
62984  >  443 [ACK] Seq=10893 Ack=11221251 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=5279530 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 17395#9] 62984  >  443 [ACK] Seq=12171 Ack=12220600 Win=4162 Len=0 SLE=12222040 SRE=12238198 SLE=12239638 SRE=12242518
443  >  62984 [ACK] Seq=5803868 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 2206#1] 62984  >  443 [ACK] Seq=1314 Ack=1640580 Win=4162 Len=0 SLE=1642020 SRE=1643460
443  >  63390 [ACK] Seq=41 Ack=3 Win=8 Len=0
443  >  62984 [ACK] Seq=10875038 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=675 Ack=852297 Win=4162 Len=0
443  >  58506 Len=220
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2435718 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=10037041 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=12340438 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=9617 Ack=9763466 Win=4162 Len=0
443  >  62984 [ACK] Seq=4021782 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7423574 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
443  >  52997 Len=120
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2484678 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 17508#1] 62984  >  443 [ACK] Seq=12171 Ack=12301558 Win=4162 Len=0 SLE=12311638 SRE=12314518 SLE=12302998 SRE=12308758
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1343562 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=3411880 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=10369468 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=6175453 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=779042 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
443  >  62984 [ACK] Seq=8629974 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=730328 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
59152  >  443 Len=1250
62984  >  443 [ACK] Seq=14088 Ack=14160969 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7544534 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
443  >  58506 Len=1250
62984  >  443 [ACK] Seq=3230 Ack=3360040 Win=4162 Len=0
[TCP Dup ACK 4475#8] 62984  >  443 [ACK] Seq=2592 Ack=3052990 Win=4162 Len=0 SLE=3054430 SRE=3067390
62984  >  443 [ACK] Seq=14088 Ack=14503427 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=306343 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=36 Ack=287424 Win=4162 Len=0
443  >  62984 [ACK] Seq=12164675 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5240261 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8979 Ack=9474601 Win=4162 Len=0 SLE=9476041 SRE=9477481
"443  >  62984 [PSH, ACK] Seq=10376668 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=5081556 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=9617 Ack=10011121 Win=4162 Len=0 SLE=10073041 SRE=10200392 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841
62984  >  443 [ACK] Seq=5784 Ack=5941915 Win=4162 Len=0
62984  >  443 [ACK] Seq=7062 Ack=7059027 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=1666500 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=12520438 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=5784 Ack=6058555 Win=4162 Len=0
443  >  62984 [ACK] Seq=11110551 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14007451 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10893 Ack=10979611 Win=4162 Len=0 SLE=10981051 SRE=10982491
62984  >  443 [ACK] Seq=2592 Ack=2955070 Win=4162 Len=0
443  >  62984 [ACK] Seq=5792348 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
55074  >  443 Len=1250
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=9339241 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=3766754 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13187561 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
443  >  49926 Len=989
443  >  62984 [ACK] Seq=9357961 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
Application Data
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=9024876 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=675 Ack=974119 Win=4162 Len=0
"63637  >  53 [FIN, ACK] Seq=55 Ack=1 Win=131072 Len=0"
"443  >  62984 [PSH, ACK] Seq=2920510 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
